station_name,trigram,uic_code,latitude,longitude
Pont de la Deûle,PDD,87345207,50.39813,3.08503
Pont de Lignon,PJL,87726786,45.2597792,4.1372431
Pont de Rungis Aéroport d'Orly,PRU,87546192,48.748163,2.372792
Pont de Sallaumines,PSJ,87345124,50.4157922,2.8632044
Pont du Garigliano - Hôpital Européen Georges Pompidou,BVI,87393322,48.839464,2.2712276
Pont Petit,PPT,87276154,49.06004,2.13046
Pont-à-Mousson,PAM,87141820,48.90058,6.050842
Pont-à-Vendin,PAV,87345264,50.4713812,2.8751938
Pont-d'Ain,PDA,87743120,46.053961,5.3343285
Pont-de-Buis,PBU,87474056,48.2544024,-4.0861227
Pont-de-l'Arche,PAR,87415661,49.3170928,1.1596559
Pont-de-Veyle,PEL,87725804,46.2679114,4.8930347
Pont-du-Château,PCV,87734087,45.7885543,3.2377829
Pont-l'Évêque,PVQ,87444349,49.2870379,0.1921947
Pont-Melvez,PMZ,87473520,48.4702228,-3.3114444
Pont-Remy,PRM,87313130,50.0472341,1.8988404
Pont-Saint-Esprit,PET,87764555,44.25352683371548,4.643263286805847
Pont-Saint-Vincent,PSV,87141523,48.6023732,6.1031502
Pont-Sainte-Maxence,PXE,87276329,49.30974,2.60289
Pont-sur-Yonne,PUY,87683136,48.286287,3.201463
Pontanevaux,PNX,87725721,46.2130321,4.7728891
Pontarlier,PTL,87715003,46.900944,6.353524
Pontchaillou,PCI,87471391,48.11918,-1.69107
Pontcharra - Saint-Forgeux,PNF,87721464,45.8714911,4.4927781
Pontcharra sur Bréda,PCA,87747493,45.434151,6.007917
Pontchâteau,PCU,87481846,47.435399,-2.088201
Pontgouin,PNN,87394247,48.477867,1.1414359
Ponthierry - Pringy,POP,87682526,48.534933,2.54459
Pontmort,PMT,87734103,45.939486,3.1601248
Pontoise,PSE,87276139,49.04709,2.09545
Pontorson - Mont-Saint-Michel,PON,87478263,48.5527286,-1.5049307
Pontrieux,PUX,87473843,48.7056437,-3.1574281
Pontrieux Halte,PXH,87473835,48.6980361,-3.1644959
Porchefontaine,POA,87393165,48.7969381,2.1540156
Pornic,PNC,87481283,47.1145616,-2.0975565
Pornichet,PNI,87481747,47.2705354,-2.3445765
Port Boulet,PBT,87571794,47.248836,0.155648
Port-Brillet,PTT,87478750,48.1106724,-0.9740682
Port-de-Bouc,PDB,87753459,43.4071317,4.9846006
Port-de-Piles,PPJ,87575076,47.0102599,0.5989179
Port-la-Nouvelle,PLN,87781062,43.0199342,3.0388188
Port-Saint-Père - Saint-Mars,PXS,87481218,47.1164915,-1.7393069
Port-Sainte-Marie,PSM,87586107,44.2504383,0.3905059
Port-Vendres,POV,87784264,42.5136077,3.1025762
Porte de Clichy,PCL,87111278,48.89399,2.31462
Porté-Puymorens,PPM,87611509,42.539136,1.8248462
Portet Saint-Simon,PSS,87611400,43.527904,1.389243
Portets,PRV,87582718,44.6929765,-0.4253931
Pougny - Chancy,PJY,87745380,46.1446674,5.9613614
Pougues-les-Eaux,PSU,87696211,47.0767837,3.0940304
Pouilly-sur-Loire,PYL,87696179,47.2821696,2.9660634
Pouxeux,PXX,87144428,48.1039421,6.5810266
Pouzauges,PZK,87487314,46.7523536,-0.8146784
Prades - Molitg-les-Bains,PDS,87784637,42.6170988,2.4294184
Précy-sur-Oise,PYO,87276410,49.2033492,2.3764638
Preignac,PRG,87582767,44.5783064,-0.3022296
Presles Courcelles,PRQ,87276501,49.11346,2.28759
Prin-Deyrançon,PND,87485268,46.2190177,-0.6365007
Pringy,PGY,87746206,45.9395239,6.1232736
Prissé-la-Charrière,PIH,87485359,46.15277,-0.4936249
Prouvy - Thiant,PRT,87343418,50.3167933,3.4610838
Provenchères-sur-Fave,PVF,87144345,48.3046291,7.0854904
Provins,PRO,87116160,48.55577,3.302822
Prunay,PWH,87171629,49.1988,4.18364
Pruniers-en-Sologne,PUZ,87576199,47.313174,1.6722045
Puget-Ville,PVI,87755363,43.283085,6.1384483
Puteaux,PTX,87382382,48.88351,2.2335
Puybrun,PBN,87594754,44.9216335,1.7841548
Puyoô,PUO,87672279,43.5245425,-0.9108149
Quédillac,QDC,87473058,48.2484804,-2.1452204
Questembert,QUE,87476671,47.6831803,-2.4496002
Quiberon,QBP,87476457,47.4852978,-3.1181869
Quimper,QPR,87474098,47.994455,-4.092103
Quimperlé,QPL,87476317,47.869375,-3.552693
Quincieux,QUX,87721290,45.9068815,4.7785643
Rabastens - Coufouleux,RAB,87615328,43.819751,1.730567
Raedersheim,RHM,87182717,47.8869059,7.2840467
Raismes,RAS,87343319,50.3902495,3.4788322
Rambouillet,RBT,87393314,48.64377,1.83154
Ranchot,RNH,87718338,47.1525633,5.7246607
Rang-du-Fliers - Verton - Berck,RDF,87317057,50.41579,1.64805
Ranguin,RGN,87757732,43.5691636,6.9693134
Ranspach,RCH,87182402,47.88157,7.01266
Raon-l'Étape,RAO,87144626,48.404002,6.837302
Rassuen,RAU,87753426,43.4966716,4.9731266
Razac-sur-l'Isle,RZA,87595223,45.1659287,0.5992849
Réaumont - Saint-Cassien,RCS,87747279,45.3688217,5.5346895
Recquignies,RCQ,87295022,50.2840466,4.0445029
Réding,RDG,87215079,48.7429595,7.095885
Redon,RDN,87471300,47.652004,-2.08777
Régny,RGY,87721050,45.987705,4.2150753
Reichshoffen,RHV,87213249,48.9310582,7.658132
Reignac-sur-Indre,RGA,87571455,47.2178494,0.9013322
Reignier-Ésery,REI,87746511,46.1256159,6.2675466
Reims,RMS,87171009,49.258978,4.024435
Reims Maison Blanche,RSN,87171272,49.2336853,4.0224927
Rémilly,RMI,87192237,49.0140249,6.3950968
Remiremont,RMT,87144451,48.016363,6.598855
Remise à Jorelle,RJL,87988709,48.89317,2.487751
Remy,REY,87313403,49.4331452,2.7059434
Renescure,RSC,87281451,50.732006,2.3713644
Rennes,RES,87471003,48.103517,-1.672744
Rethel,RTL,87172270,49.504393,4.369566
Retiers,RTI,87471359,47.9132599,-1.3898439
Retournac,RET,87734749,45.2013468,4.0361169
Reuilly,REL,87597039,47.0853677,2.0474783
Revigny-sur-Ornain,REV,87175018,48.8240449,4.9855736
Revin,RVI,87172080,49.938756,4.642536
Rezé Pont Rousseau,RPT,87481036,47.1932425,-1.5495445
Ria-Sirach,RAJ,87784660,42.6034078,2.3907488
Ribécourt-Dreslincourt,RIB,87276766,49.50633,2.92714
Riedseltz,RTZ,87213462,48.991063,7.962988
Rieux - Angicourt,RIA,87276352,49.29866,2.5214
Rilly-la-Montagne,RAG,87171595,49.1664524,4.0408608
Riom - Châtel-Guyon,RIO,87734053,45.889965,3.120498
Ris-Orangis,RIS,87681338,48.659442,2.41442
Rivarennes,RVQ,87571653,47.2677425,0.3618999
Rive-de-Gier,RGR,87726331,45.524324,4.606648
Rives,RIV,87747246,45.357535,5.491893
Rivesaltes,RVT,87784173,42.7664405,2.86789
Rixheim,RHE,87182071,47.74896,7.406404
Roanne,ROA,87726802,46.039383,4.063207
Rocamadour - Padirac,RAP,87613042,44.8183562,1.6573487
Roche-lez-Beaupré,RBE,87718403,47.2762881,6.1109651
Rochefort,RCT,87485144,45.947189,-0.963556
Rochy-Condé,RCY,87313601,49.3986042,2.1727344
Rodez,RDZ,87613422,44.362633,2.58056
Roeschwoog,RWG,87212407,48.8334661,8.0298738
Rœux,RUX,87342089,50.3034404,2.8950172
Rognac,RGC,87753251,43.4866,5.230666
Roissy-en-Brie,ROB,87116038,48.795481,2.650165
Romanèche-Thorins,RHR,87725739,46.1763913,4.7421014
Romans - Bourg-de-Péage,ROM,87761650,45.048857,5.0498
Rombas - Clouange,RBS,87191734,49.2560553,6.0990538
Romilly-la-Puthenaye,RYP,87387175,49.0039213,0.8548621
Romilly-sur-Seine,RMY,87118158,48.514433,3.728887
Romorantin-Lanthenay,RMA,87576025,47.3554468,1.7390137
Ronchamp,RCP,87185314,47.6990308,6.6232791
Ronchin,ROC,87286534,50.6045664,3.0783734
Roppenheim,RHI,87212415,48.8510962,8.0623108
Roquebrune-Cap-Martin,CQR,87756460,43.7606178,7.457343
Roquesérière - Buzet,RQE,87615351,43.7512472,1.6198753
Rosa Parks,ROK,87654798,48.89602,2.37397
Rosheim,ROH,87214320,48.50525,7.49093
Rosières-aux-Salines,ROI,87141127,48.60563,6.350457
Rosières-en-Santerre,ROS,87313460,49.82253,2.71141
Rosny Bois Perrier,RBI,87113696,48.882568,2.480987
Rosny-sous-Bois,RSB,87113704,48.87099,2.48559
Rosny-sur-Seine,RSS,87415885,48.997287,1.63009
Rosporden,RSP,87474155,47.960273,-3.832763
Rosult,ROT,87286567,50.4563667,3.3490115
Rothau,RTH,87214726,48.4590026,7.2074902
Roubaix,RXB,87286732,50.69561,3.16348
Rouen Rive Droite,RRD,87411017,49.448764,1.094087
Rouffach,RAH,87182337,47.9602481,7.312455
Rougemont Chanteloup,ROU,87431791,48.930895,2.51502
Rouillé,RIL,87485532,46.4190206,0.042169
Rountzenheim,RZH,87212373,48.820435,8.0119078
Royan,ROY,87491803,45.625886,-1.016703
Royat - Chamalières,RYA,87734038,45.7676495,3.0615022
Rue,RUE,87317404,50.27308,1.6757
Ruffec,RUG,87583849,46.0305185,0.1902055
Ruffey-lès-Echirey,RFY,87713826,47.370587,5.079358
Rully,RLY,87712026,46.8804303,4.761033
Rumilly,RUM,87746149,45.862989,5.947938
Ruminghem,RGM,87287300,50.8620636,2.1576706
Rungis La Fraternelle,RFL,87546291,48.74032,2.35298
Russ Hersbach,RHH,87214684,48.4982211,7.2519246
Saales,SAA,87214783,48.3471556,7.1103726
Sablé-sur-Sarthe,SAB,87396408,47.8415934,-0.3419359
Saillagouse,SGW,87784835,42.4568855,2.0321126
Saillans,SIA,87761817,44.6944365,5.1940397
Saillat - Chassenon,XDO,87592717,45.8696297,0.8117415
Sain-Bel,SBL,87721605,45.811097,4.6012445
Saincaize-Meauce,SZE,87696260,46.9314165,3.0718704
Sains-du-Nord,SAW,87295709,50.0889485,4.0016955
Saint-Agnan,XAN,87694851,46.5020038,3.8788002
Saint-Agne,XAE,87611301,43.579674,1.450209
Saint-Aignan - Noyers,SAN,87574897,47.2869126,1.3838369
Saint-Aigulin - La Roche-Chalais,SAI,87584540,45.1573163,-0.0189768
Saint-Amand-les-Eaux,SAM,87343103,50.44331,3.41952
Saint-Amand-Longpré,SDV,87574640,47.693141,1.0119896
Saint-Amand-Montrond - Orval,SAD,87576322,46.7265409,2.4859441
Saint-Amarin,XAR,87182600,47.8728596,7.0287447
Saint-Amour,SAR,87718296,46.4338244,5.3341853
Saint-André-de-Corcy,SAY,87723734,45.925911,4.948846
Saint-André-de-Cubzac,SAC,87491241,44.991255,-0.440479
Saint-André-le-Gaz,SAG,87723494,45.544518,5.524187
Saint-André-lez-Lille,STA,87286195,50.6544842,3.0475916
Saint-Antoine,SNT,87751826,43.3695993,5.3578102
Saint-Antoine-de-Breuilh,XAB,87584201,44.8466877,0.15196
Saint-Antoine-du-Rocher,XAO,87571539,47.503839,0.6164676
Saint-Armel,XAL,87471318,48.014405,-1.5948867
Saint-Astier,STK,87595249,45.139027,0.522808
Saint-Aubin - Saint-Luperce,SBP,87394213,48.4476422,1.3318387
Saint-Aubin-sur-Scie,SBE,87415125,49.8717479,1.0666642
Saint-Aulaire,XUL,87594622,45.2488414,1.3986965
Saint-Aunès,XAU,87773465,43.6354383,3.9628994
Saint-Avold,SVD,87193318,49.085873,6.7206141
Saint-Avre - La Chambre,SVB,87741306,45.3530978,6.3028277
Saint-Ay,LBZ,87574129,47.863133,1.7499597
Saint-Béron - La Bridoire,SBR,87741454,45.5038935,5.7319345
Saint-Blaise-la-Roche Poutay,SZR,87214742,48.4076094,7.165329
Saint-Bonnet-de-Rochefort,SBD,87641076,46.1483796,3.1393877
Saint-Brice-sur-Vienne,XBV,87592691,45.8781476,0.9523481
Saint-Brieuc,SBC,87473009,48.50758,-2.765
Saint-Césaire,SCS,87775072,43.8133863,4.3276399
Saint-Chamas,SHY,87753202,43.5511577,5.0402963
Saint-Chamond,SCM,87726307,45.47257,4.51695
Saint-Chély-d'Apcher,SYH,87783241,44.8017375,3.2706895
Saint-Chéron,SCW,87545509,48.551188,2.125597
Saint-Christophe-Vallon,SIH,87613257,44.464619,2.4077585
Saint-Clair - Les Roches,SKR,87722652,45.450392,4.769707
Saint-Claude,SCL,87743633,46.3899539,5.8603471
Saint-Clément - Laronxe,SCX,87141374,48.5312283,6.6081108
Saint-Cloud,SCD,87382358,48.84541,2.21687
Saint-Cyprien,SCQ,87595777,44.8632733,1.0434666
Saint-Cyprien Arènes,TEW,87446179,43.593438,1.417986
Saint-Cyr Les Lecques - La Cadière,SAQ,87755215,43.185509,5.703858
Saint-Cyr-en-Val La Source,SCV,87543116,47.8192,1.9476045
Saint-Cyr-l'École,SCR,87393223,48.7990666,2.0733739
Saint-Denis,SDE,87271015,48.9354933,2.3459524
Saint-Denis-de-Pile,XDS,87584508,44.9786053,-0.1980825
Saint-Denis-des-Murs,XDN,87592097,45.7889106,1.5514368
Saint-Denis-lès-Martel,SDM,87594572,44.9459316,1.6663378
Saint-Dié-des-Vosges,STD,87144014,48.282225,6.948656
Saint-Dizier,SDZ,87175000,48.642404,4.947855
Saint-Égrève Saint-Robert,SEG,87747352,45.2357234,5.6712687
Saint-Émilion,SEI,87584102,44.8811665,-0.1592003
Saint-Erme-Outre-et-Ramecourt,SER,87171751,49.5269865,3.8576502
Saint-Étienne Bellevue,SEB,87726190,45.417128,4.392734
Saint-Étienne Carnot,SEO,87726901,45.446976,4.385317
Saint-Étienne Châteaucreux,SEN,87726000,45.443366,4.399722
Saint-Étienne La Terrasse,SET,87726158,45.464843,4.379601
Saint-Étienne Le Clapier,SEC,87726174,45.4371122,4.3782267
Saint-Étienne-de-Montluc,SDQ,87481812,47.2747167,-1.7857107
Saint-Étienne-du-Rouvray,SDR,87411215,49.3771553,1.1095673
Saint-Fargeau-Ponthierry,XFA,87682542,48.564549,2.542493
Saint-Féliu-d'Avall,FDL,87784520,42.6772874,2.7378217
Saint-Florent-sur-Cher,SFT,87576272,46.9921865,2.2525668
Saint-Florentin - Vergigny,SIF,87683318,47.981058,3.731036
Saint-Flour - Chaudes-Aigues,SFC,87783175,45.0350122,3.1062862
Saint-Fons,SFS,87728501,45.7058114,4.8525663
Saint-Gaudens,SGD,87611137,43.105034,0.729104
Saint-Geniès-de-Malgoirès,XGE,87775361,43.9501684,4.2149416
Saint-Genouph,SCO,87571851,47.3710109,0.5969502
Saint-Georges-d'Aurac,SGA,87734301,45.1605341,3.4947035
Saint-Georges-de-Commiers,SGC,87747568,45.0437667,5.7017874
Saint-Georges-de-Luzençon,SDU,87783423,44.066553,2.983784
Saint-Georges-de-Reneins,SDI,87721340,46.0621952,4.7188908
Saint-Geours-de-Maremne,SGQ,87673269,43.6713719,-1.2412599
Saint-Germain-au-Mont-d'Or,SGO,87721282,45.888352,4.804265
Saint-Germain-des-Fossés,SGF,87732206,46.209185,3.430614
Saint-Germain-du-Puy,SGP,87576405,47.0965233,2.4846102
Saint-Germain-les-Belles,SGN,87592287,45.6098703,1.4800397
Saint-Germain-sur-Ille,SMW,87478016,48.2394802,-1.6541804
Saint-Gervais-les-Bains Le Fayet,SGB,87746479,45.906423,6.701331
Saint-Gildas-des-Bois,SOK,87476762,47.516614,-2.0438923
Saint-Gilles Lycée Haut-Rhin,GLL,87181552,48.0758611,7.2609746
Saint-Gilles-Croix-de-Vie,SGV,87486571,46.696466,-1.941296
Saint-Gratien,SGT,87276170,48.96403,2.28531
Saint-Hilaire - Brizambourg,SBZ,87491324,45.85007,-0.5347155
Saint-Hilaire - Saint-Nazaire,SHN,87761684,45.0713405,5.243851
Saint-Hilaire-de-Chaléons,ILA,87481234,47.1057704,-1.8650604
Saint-Hilaire-de-Riez,SHZ,87486563,46.7166736,-1.9496838
Saint-Hilaire-sur-Helpe,XHI,87297531,50.1319709,3.9140099
Saint-Jacques-de-la-Lande,SJJ,87471052,48.0670983,-1.7142367
Saint-Jean-d'Angély,SJA,87491357,45.9407739,-0.5097829
Saint-Jean-de-Losne,SJL,87713651,47.0997302,5.2441226
Saint-Jean-de-Luz - Ciboure,SJZ,87677120,43.385838,-1.66122
Saint-Jean-de-Maurienne Arvan,SJM,87742320,45.277542,6.354716
Saint-Jean-de-Verges,JNV,87611624,43.0128587,1.608059
Saint-Jean-Pied-de-Port,SJP,87673723,43.1679394,-1.2380129
Saint-Jodard,SNJ,87726851,45.8857125,4.125231
Saint-Jory,SJY,87611657,43.738375,1.371619
Saint-Joseph le Castellas,XJC,87759316,43.3518976,5.3770681
Saint-Julien - Clénay,SJQ,87713834,47.4060132,5.1281864
Saint-Julien-du-Sault,SJX,87683227,48.0269195,3.302688
Saint-Julien-en-Genevois,SJG,87745430,46.142044,6.0855358
Saint-Junien,SJU,87592709,45.8813844,0.9004849
Saint-Just-en-Chaussée,SJS,87313270,49.50364,2.42949
Saint-Laurent - Gainneville,XLG,87413310,49.5285649,0.2522963
Saint-Laurent-d'Aigouze,XLZ,87775841,43.6392883,4.1930703
Saint-Laurent-de-la-Prée - Fouras,SSC,87485136,45.9930002,-1.0274305
Saint-Laurent-du-Var,SNV,87756346,43.662451,7.194413
Saint-Laurent-en-Grandvaux,SLJ,87715417,46.5747975,5.9512119
Saint-Léger-sur-Dheune,SLH,87694364,46.8484526,4.6286039
Saint-Léon-sur-l'Isle,XLI,87595264,45.1233004,0.4923106
Saint-Léonard-de-Noblat,SLE,87592071,45.8320199,1.481686
Saint-Leu-d'Esserent,SLT,87276402,49.2140819,2.4177845
Saint-Leu-la-Forêt,SLF,87276600,49.01571,2.24264
Saint-Lô,SLO,87447003,49.116975,-1.099525
Saint-Lothain,XLN,87718197,46.8231806,5.6439849
Saint-Loubès,SIT,87584730,44.9224009,-0.4333056
Saint-Louis,STL,87182139,47.5906094,7.5559882
Saint-Louis La Chaussée,SLU,87181016,47.6094781,7.5312095
Saint-Macaire,SNW,87582825,44.5686216,-0.2270601
Saint-Maixent-L'École,SMX,87485490,46.406607,-0.201073
Saint-Malo,SMP,87478107,48.646859,-2.004158
Saint-Mammès,SFI,87682294,48.382171,2.81593
Saint-Marcel,SMA,87751701,43.28818,5.4671155
Saint-Marcel en Dombes,STM,87723742,45.9503701,4.9775148
Saint-Marcellin,SCI,87761718,45.150898,5.323649
Saint-Mariens - Saint-Yzan,SMS,87491209,45.139072,-0.3917824
Saint-Mars-la-Brière,SRL,87396283,48.0285239,0.3656778
Saint-Martin d'Étampes,SME,87545350,48.42747,2.145401
Saint-Martin du Touch,SMT,87353599,43.5997881,1.3718548
Saint-Martin-d'Oney,XMN,87671495,43.9301115,-0.6516933
Saint-Martin-de-Crau,SMD,87753681,43.6223344,4.8003403
Saint-Martin-du-Mont,XMM,87743112,46.095871,5.303003
Saint-Martin-le-Beau,XMK,87574459,47.3552058,0.9058418
Saint-Martory,SYM,87611103,43.1385721,0.934859
Saint-Mathurin-sur-Loire,SNZ,87487892,47.4122473,-0.3182267
Saint-Maurice-de-Beynost,SMY,87723536,45.827421,4.976986
Saint-Médard-d'Eyrans,SYS,87582692,44.7168571,-0.5057172
Saint-Médard-de-Guizières,SMZ,87584607,45.0155723,-0.0488253
Saint-Médard-sur-Ille,XED,87478024,48.2742219,-1.6674886
Saint-Michel - Valloire,SMI,87742361,45.216916,6.4719135
Saint-Michel Notre-Dame,SHL,87547315,48.85348,2.34545
Saint-Michel-sur-Meurthe,SSM,87144683,48.3269843,6.8882777
Saint-Michel-sur-Orge,SHO,87545202,48.635479,2.306632
Saint-Nabord,XNB,87146217,48.0461722,6.5818945
Saint-Nazaire,SNA,87481705,47.286412,-2.211096
Saint-Nom-la-Bretèche Forêt de Marly,SNB,87382481,48.8677671,2.0509372
Saint-Omer,STO,87281444,50.7536204,2.2667624
Saint-Omer-en-Chaussée,SHS,87313718,49.5306261,1.9970829
Saint-Ouen,SOS,87271247,48.90531,2.32257
Saint-Ouen-l'Aumône,SOA,87276105,49.04527,2.10651
Saint-Ouen-l'Aumône Liesse,SOL,87337980,49.0338707,2.1279345
Saint-Ouen-l'Aumône Quartier de l'Église,XOA,87381426,49.03997,2.10369
Saint-Paterne-Racan,SPN,87571554,47.6042003,0.4783289
Saint-Patrice,XPR,87571810,47.2855394,0.3096916
Saint-Paul-de-Varax,SVX,87723783,46.1000331,5.1282046
Saint-Pé-de-Bigorre,XPE,87671362,43.1015768,-0.1619763
Saint-Péray,STP,87761494,44.94771,4.85035
Saint-Piat,SPI,87394148,48.5429526,1.5904889
Saint-Pierre-d'Albigny,SPA,87741223,45.557397,6.156151
Saint-Pierre-d'Aurillac,SPX,87582833,44.5752452,-0.1876216
Saint-Pierre-de-Chignac,XPH,87595520,45.1234881,0.856103
Saint-Pierre-des-Corps,SPC,87571240,47.386099,0.72355
Saint-Pierre-en-Faucigny,SPE,87746313,46.0593442,6.3757533
Saint-Pierre-la-Cour,SPW,87478768,48.1135968,-1.0252972
Saint-Pierre-le-Moûtier,SPM,87696294,46.7932373,3.1117427
Saint-Pierre-Quiberon,SQN,87476440,47.5210574,-3.138905
Saint-Pierre-sur-Dives,SPD,87444216,49.0231057,-0.0405855
Saint-Pol-sur-Ternoise,SPT,87342337,50.37913,2.33939
Saint-Priest,SPR,87723353,45.686659,4.934242
Saint-Priest-Taurion,TIO,87592055,45.8872383,1.4002297
Saint-Quentin,SQT,87296004,49.8400482,3.2970089
Saint-Quentin en Yvelines - Montigny-le-Bretonneux,SQY,87393843,48.78657,2.04523
Saint-Quentin-Fallavier,SQF,87723387,45.638109,5.099896
Saint-Rambert-d'Albon,SRA,87761106,45.297797,4.810849
Saint-Rambert-en-Bugey,SBB,87743740,45.9473397,5.438622
Saint-Raphaël Valescure,SRV,87757526,43.42356,6.769083
Saint-Remy-en-l'Eau,RLE,87313288,49.4681726,2.4258609
Saint-Roch,SRO,87313080,49.8933575,2.2837132
Saint-Romain-de-Popey,SNP,87721456,45.8616053,4.5423351
Saint-Romain-le-Puy,SRP,87726430,45.5545543,4.1208275
Saint-Rome-de-Cernon,SDO,87783431,44.013981,2.9673744
Saint-Saturnin-lès-Avignon,SSA,87765438,43.9531783,4.9352794
Saint-Savinien,SNH,87491035,45.8759277,-0.6778775
Saint-Saviol,SSV,87575365,46.1470046,0.2179
Saint-Sébastien,SBF,87592493,46.3859938,1.5466809
Saint-Sébastien Frêne Rond,XTD,87354597,47.1903914,-1.4957437
Saint-Sébastien Pas Enchantés,XTX,87354589,47.2069513,-1.5109069
Saint-Senoux - Pléchâtel,XSX,87471169,47.8977519,-1.7661904
Saint-Seurin-sur-l'Isle,SUN,87584615,45.0114075,-0.0026606
Saint-Sulpice - Auteuil,SUP,87313684,49.3473824,2.1164133
Saint-Sulpice - Izon,IZR,87584722,44.9142742,-0.392135
Saint-Sulpice (Tarn),SST,87615344,43.775073,1.680702
Saint-Sulpice-Laurière,SSL,87592345,46.0469183,1.4762218
Saint-Symphorien-de-Marmagne,XSY,87694174,46.8442215,4.3377542
Saint-Thégonnec,STH,87474312,48.4942082,-3.9483116
Saint-Vallier sur Rhône,SUO,87761130,45.186395,4.81439
Saint-Victor - Thizy,SVH,87721043,46.0024781,4.2810245
Saint-Victor-l'Abbaye,SIC,87415166,49.6770346,1.1097122
Saint-Victurnien,SIV,87592683,45.8765887,1.0095737
Saint-Vincent le Château,SWC,87734715,45.1488794,3.9186273
Saint-Vincent-de-Tyrosse,SVT,87673277,43.657736,-1.306493
Saint-Vit,SVI,87718320,47.183507,5.809057
Saint-Yrieix-la-Perche,SYX,87592824,45.5192516,1.2053608
Sainte-Anne,YAN,87476648,47.6785805,-2.96048
Sainte-Bazeille,XBZ,87586479,44.5326935,0.0931269
Sainte-Cécile-d'Andorge,SCZ,87775239,44.2554362,3.9758497
Sainte-Colombe,XCB,87715151,46.879207,6.2659748
Sainte-Colombe Septveilles,XCS,87116178,48.52959,3.25602
Sainte-Eulalie - Carbon-Blanc,SEK,87491282,44.8978327,-0.4939737
Sainte-Foy-la-Grande,SFY,87584193,44.836886,0.221519
Sainte-Gauburge,SGG,87444604,48.7172632,0.4281082
Sainte-Geneviève-des-Bois,SXG,87545210,48.653245,2.313161
Sainte-Lizaigne,XZG,87597054,47.002251,2.0298004
Sainte-Marthe en Provence,SAH,87751842,43.3392414,5.390412
Sainte-Maure - Noyant,SYT,87575050,47.1112361,0.5769439
Sainte-Pazanne,SPZ,87481226,47.1055419,-1.8138744
Saintes,SKW,87491001,45.74874,-0.6179
Salbris,SAP,87543165,47.42522,2.04778
Sallanches - Combloux - Megève,SLS,87746438,45.935702,6.636431
Sallaumines,SLI,87345215,50.4223266,2.8556769
Salles-Courbatiès,SIR,87613877,44.4751593,2.0787662
Salomé,SWM,87342451,50.5414529,2.8366078
Salon-de-Provence,SON,87753764,43.639061,5.088569
Salses-le-Château,SAL,87784157,42.8356091,2.9174466
Sannois,SNN,87276188,48.97016,2.26377
Sanry-sur-Nied,SWN,87192229,49.0445991,6.3399775
Santenay les Bains,SLB,87713594,46.9106752,4.7017523
Santes,STS,87286401,50.5920123,2.961977
Santeuil - Le Perchay,XPY,87381186,49.12416,1.94893
Saône,SAZ,87718502,47.2097669,6.1013089
Sarcelles - Saint-Brice,SLL,87276386,48.99529,2.36867
Sarlat-la-Canéda,SLQ,87595827,44.8770213,1.220328
Sarliève - Cournon,SLC,87734152,45.7387697,3.1681196
Sarrance,SRR,87672766,43.0496,-0.599962
Sarre-Union,SRU,87215459,48.9360172,7.0850443
Sarrebourg,SBG,87215012,48.73808,7.05285
Sarreguemines,SGS,87193615,49.1073357,7.0686398
Sartrouville,SVL,87386417,48.9379523,2.1575173
Sathonay - Rillieux,SYR,87723700,45.820264,4.875315
Saubusse,SQB,87673251,43.6603331,-1.1901703
Saujon,SJW,87491811,45.6665019,-0.9300187
Saulon,SLN,87713628,47.224035,5.1045991
Saumur,SUD,87487603,47.269,-0.07136
Sausset-les-Pins,SPJ,87753558,43.332864,5.110001
Sauveterre-la-Lémance,SVE,87586495,44.5893893,1.0115419
Savenay,SNY,87481838,47.35859,-1.950957
Savennières - Béhuard,ZVN,87484329,47.3817332,-0.6540004
Saverdun,SRN,87611368,43.239357,1.570616
Saverne,SNE,87212225,48.7444606,7.3620802
Savigny-le-Temple - Nandy,ZTN,87682187,48.595519,2.583678
Savigny-sur-Orge,SAO,87545236,48.67614,2.35173
Savonnières,ZVO,87571844,47.3605797,0.5441817
Savy-Berlette,ZYB,87342253,50.3538756,2.5577316
Sceaux - Boëssé,SBO,87396317,48.1221004,0.5724063
Scherwiller,HWL,87214205,48.2869344,7.4301867
Schirmeck - La Broque,SCK,87214692,48.47973,7.21594
Schweighouse-sur-Moder,SWG,87213108,48.8286765,7.7425635
Schwindratzheim,HWM,87212159,48.7536468,7.6005468
Seclin,SCN,87286518,50.5486319,3.0350084
Sedan,SED,87172254,49.695024,4.930373
Sées,SKS,87444695,48.5998998,0.1661851
Sélestat,STT,87214056,48.2601166,7.443278
Selles-Saint-Denis,SSD,87576140,47.3883857,1.9222038
Selles-sur-Cher,SUC,87576868,47.2816956,1.5461989
Seltz,SSZ,87212431,48.8965635,8.0986724
Sénas,SUT,87753715,43.7409571,5.0733645
Sennecey-le-Grand,SRD,87725614,46.6406445,4.874316
Senozan,SOZ,87725671,46.3921451,4.8710626
Sens,SES,87683003,48.197856,3.267833
Sept-Saulx,ZSX,87171645,49.1511332,4.2569742
Septèmes-les-Vallons,SEP,87751800,43.4031137,5.3701756
Sérézin-du-Rhône,SZN,87722546,45.62716,4.81806
Sérifontaine,DCR,87381269,49.3572878,1.7639818
Sermaise,SXE,87545517,48.53536,2.06865
Sermizelles - Vézelay,SZZ,87683722,47.5289068,3.7928695
Serqueux,SEQ,87411470,49.6315093,1.5395267
